"elementId","contextId","unitId","fact","decimals","factId","ns","roles","scheme","identifier","startDate","endDate","dimension1","value1","dimension2","value2","dimension3","value3","dimension4","value4"
"all_MortgageLoansOnRealEstateCarryingValuePercentage","I2012_OtherPropertyMember","Pure","0.104","3","Tag1211","http://www.allstate.com/20131231","DisclosureInvestmentsDetails12","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:MortgageLoansOnRealEstateDescriptionTypeOfPropertyAxis","us-gaap:OtherPropertyMember",NA,NA,NA,NA,NA,NA
"all_MortgageLoansOnRealEstateCarryingValuePercentage","I2012","Pure","1.000","3","Tag1212","http://www.allstate.com/20131231","DisclosureInvestmentsDetails12","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31",NA,NA,NA,NA,NA,NA,NA,NA
"all_MortgageLoansOnRealEstateCarryingValuePercentage","I2013","Pure","1.000","3","Tag1213","http://www.allstate.com/20131231","DisclosureInvestmentsDetails12","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31",NA,NA,NA,NA,NA,NA,NA,NA
"all_MortgageLoansOnRealEstateCarryingValuePercentage","I2013_OfficeBuildingMember","Pure","0.265","3","Tag1214","http://www.allstate.com/20131231","DisclosureInvestmentsDetails12","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:MortgageLoansOnRealEstateDescriptionTypeOfPropertyAxis","us-gaap:OfficeBuildingMember",NA,NA,NA,NA,NA,NA
"all_MortgageLoansOnRealEstateCarryingValuePercentage","I2013_RetailSiteMember","Pure","0.210","3","Tag1215","http://www.allstate.com/20131231","DisclosureInvestmentsDetails12","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:MortgageLoansOnRealEstateDescriptionTypeOfPropertyAxis","us-gaap:RetailSiteMember",NA,NA,NA,NA,NA,NA
"all_MortgageLoansOnRealEstateCarryingValuePercentage","I2013_ApartmentBuildingMember","Pure","0.232","3","Tag1216","http://www.allstate.com/20131231","DisclosureInvestmentsDetails12","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:MortgageLoansOnRealEstateDescriptionTypeOfPropertyAxis","us-gaap:ApartmentBuildingMember",NA,NA,NA,NA,NA,NA
"all_MortgageLoansOnRealEstateCarryingValuePercentage","I2013_WarehouseMember","Pure","0.180","3","Tag1217","http://www.allstate.com/20131231","DisclosureInvestmentsDetails12","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:MortgageLoansOnRealEstateDescriptionTypeOfPropertyAxis","us-gaap:WarehouseMember",NA,NA,NA,NA,NA,NA
"all_MortgageLoansOnRealEstateCarryingValuePercentage","I2013_OtherPropertyMember","Pure","0.113","3","Tag1218","http://www.allstate.com/20131231","DisclosureInvestmentsDetails12","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:MortgageLoansOnRealEstateDescriptionTypeOfPropertyAxis","us-gaap:OtherPropertyMember",NA,NA,NA,NA,NA,NA
"us-gaap_MortgageLoansOnRealEstateNumberOfLoans","D2013_MortgagesNotInForeclosureMember_MortgageLoansOnRealEstateMaturingInYearOneMember","Loan","23","INF","Tag1219","http://fasb.org/us-gaap/2013-01-31","DisclosureInvestmentsDetails12","http://www.sec.gov/CIK","0000899051","2013-01-01","2013-12-31","us-gaap:AccountsNotesLoansAndFinancingReceivableByReceivableTypeAxis","all:MortgagesNotInForeclosureMember","us-gaap:MortgageLoansOnRealEstateDescriptionLoanCategoryAxis","all:MortgageLoansOnRealEstateMaturingInYearOneMember",NA,NA,NA,NA
"us-gaap_MortgageLoansOnRealEstateNumberOfLoans","D2013_MortgagesNotInForeclosureMember_MortgageLoansOnRealEstateMaturingInYearTwoMember","Loan","38","INF","Tag1220","http://fasb.org/us-gaap/2013-01-31","DisclosureInvestmentsDetails12","http://www.sec.gov/CIK","0000899051","2013-01-01","2013-12-31","us-gaap:AccountsNotesLoansAndFinancingReceivableByReceivableTypeAxis","all:MortgagesNotInForeclosureMember","us-gaap:MortgageLoansOnRealEstateDescriptionLoanCategoryAxis","all:MortgageLoansOnRealEstateMaturingInYearTwoMember",NA,NA,NA,NA
"us-gaap_MortgageLoansOnRealEstateNumberOfLoans","D2013_MortgagesNotInForeclosureMember_MortgageLoansOnRealEstateMaturingInYearThreeMember","Loan","46","INF","Tag1221","http://fasb.org/us-gaap/2013-01-31","DisclosureInvestmentsDetails12","http://www.sec.gov/CIK","0000899051","2013-01-01","2013-12-31","us-gaap:AccountsNotesLoansAndFinancingReceivableByReceivableTypeAxis","all:MortgagesNotInForeclosureMember","us-gaap:MortgageLoansOnRealEstateDescriptionLoanCategoryAxis","all:MortgageLoansOnRealEstateMaturingInYearThreeMember",NA,NA,NA,NA
"us-gaap_MortgageLoansOnRealEstateNumberOfLoans","D2013_MortgagesNotInForeclosureMember_MortgageLoansOnRealEstateMaturingInYearFourMember","Loan","42","INF","Tag1222","http://fasb.org/us-gaap/2013-01-31","DisclosureInvestmentsDetails12","http://www.sec.gov/CIK","0000899051","2013-01-01","2013-12-31","us-gaap:AccountsNotesLoansAndFinancingReceivableByReceivableTypeAxis","all:MortgagesNotInForeclosureMember","us-gaap:MortgageLoansOnRealEstateDescriptionLoanCategoryAxis","all:MortgageLoansOnRealEstateMaturingInYearFourMember",NA,NA,NA,NA
"us-gaap_MortgageLoansOnRealEstateNumberOfLoans","D2013_MortgagesNotInForeclosureMember_MortgageLoansOnRealEstateMaturingAfterYearFourMember","Loan","204","INF","Tag1223","http://fasb.org/us-gaap/2013-01-31","DisclosureInvestmentsDetails12","http://www.sec.gov/CIK","0000899051","2013-01-01","2013-12-31","us-gaap:AccountsNotesLoansAndFinancingReceivableByReceivableTypeAxis","all:MortgagesNotInForeclosureMember","us-gaap:MortgageLoansOnRealEstateDescriptionLoanCategoryAxis","all:MortgageLoansOnRealEstateMaturingAfterYearFourMember",NA,NA,NA,NA
"us-gaap_MortgageLoansOnRealEstateNumberOfLoans","D2013_MortgagesNotInForeclosureMember","Loan","353","INF","Tag1224","http://fasb.org/us-gaap/2013-01-31","DisclosureInvestmentsDetails12","http://www.sec.gov/CIK","0000899051","2013-01-01","2013-12-31","us-gaap:AccountsNotesLoansAndFinancingReceivableByReceivableTypeAxis","all:MortgagesNotInForeclosureMember",NA,NA,NA,NA,NA,NA
"all_MortgageLoansOnRealEstateCarryingValuePercentage","I2013_MortgagesNotInForeclosureMember_MortgageLoansOnRealEstateMaturingInYearOneMember","Pure","0.071","3","Tag1225","http://www.allstate.com/20131231","DisclosureInvestmentsDetails12","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:AccountsNotesLoansAndFinancingReceivableByReceivableTypeAxis","all:MortgagesNotInForeclosureMember","us-gaap:MortgageLoansOnRealEstateDescriptionLoanCategoryAxis","all:MortgageLoansOnRealEstateMaturingInYearOneMember",NA,NA,NA,NA
"all_MortgageLoansOnRealEstateCarryingValuePercentage","I2013_MortgagesNotInForeclosureMember_MortgageLoansOnRealEstateMaturingInYearTwoMember","Pure","0.133","3","Tag1226","http://www.allstate.com/20131231","DisclosureInvestmentsDetails12","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:AccountsNotesLoansAndFinancingReceivableByReceivableTypeAxis","all:MortgagesNotInForeclosureMember","us-gaap:MortgageLoansOnRealEstateDescriptionLoanCategoryAxis","all:MortgageLoansOnRealEstateMaturingInYearTwoMember",NA,NA,NA,NA
"all_MortgageLoansOnRealEstateCarryingValuePercentage","I2013_MortgagesNotInForeclosureMember_MortgageLoansOnRealEstateMaturingInYearThreeMember","Pure","0.116","3","Tag1227","http://www.allstate.com/20131231","DisclosureInvestmentsDetails12","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:AccountsNotesLoansAndFinancingReceivableByReceivableTypeAxis","all:MortgagesNotInForeclosureMember","us-gaap:MortgageLoansOnRealEstateDescriptionLoanCategoryAxis","all:MortgageLoansOnRealEstateMaturingInYearThreeMember",NA,NA,NA,NA
"all_MortgageLoansOnRealEstateCarryingValuePercentage","I2013_MortgagesNotInForeclosureMember_MortgageLoansOnRealEstateMaturingInYearFourMember","Pure","0.101","3","Tag1228","http://www.allstate.com/20131231","DisclosureInvestmentsDetails12","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:AccountsNotesLoansAndFinancingReceivableByReceivableTypeAxis","all:MortgagesNotInForeclosureMember","us-gaap:MortgageLoansOnRealEstateDescriptionLoanCategoryAxis","all:MortgageLoansOnRealEstateMaturingInYearFourMember",NA,NA,NA,NA
"all_MortgageLoansOnRealEstateCarryingValuePercentage","I2013_MortgagesNotInForeclosureMember_MortgageLoansOnRealEstateMaturingAfterYearFourMember","Pure","0.579","3","Tag1229","http://www.allstate.com/20131231","DisclosureInvestmentsDetails12","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:AccountsNotesLoansAndFinancingReceivableByReceivableTypeAxis","all:MortgagesNotInForeclosureMember","us-gaap:MortgageLoansOnRealEstateDescriptionLoanCategoryAxis","all:MortgageLoansOnRealEstateMaturingAfterYearFourMember",NA,NA,NA,NA
"all_MortgageLoansOnRealEstateCarryingValuePercentage","I2013_MortgagesNotInForeclosureMember","Pure","1.000","3","Tag1230","http://www.allstate.com/20131231","DisclosureInvestmentsDetails12","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:AccountsNotesLoansAndFinancingReceivableByReceivableTypeAxis","all:MortgagesNotInForeclosureMember",NA,NA,NA,NA,NA,NA
"us-gaap_MortgageLoansOnRealEstateCommercialAndConsumerNet","I2013_MortgagesNotInForeclosureMember_MortgageLoansOnRealEstateMaturingInYearOneMember","USD","336000000","-6","Tag1231","http://fasb.org/us-gaap/2013-01-31","DisclosureInvestmentsDetails13,DisclosureFairValueOfAssetsAndLiabilitiesDetails6,DisclosureInvestmentsDetails12,BalanceSheet","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:AccountsNotesLoansAndFinancingReceivableByReceivableTypeAxis","all:MortgagesNotInForeclosureMember","us-gaap:MortgageLoansOnRealEstateDescriptionLoanCategoryAxis","all:MortgageLoansOnRealEstateMaturingInYearOneMember",NA,NA,NA,NA
"us-gaap_MortgageLoansOnRealEstateCommercialAndConsumerNet","I2013_MortgagesNotInForeclosureMember_MortgageLoansOnRealEstateMaturingInYearTwoMember","USD","628000000","-6","Tag1232","http://fasb.org/us-gaap/2013-01-31","DisclosureInvestmentsDetails13,DisclosureFairValueOfAssetsAndLiabilitiesDetails6,DisclosureInvestmentsDetails12,BalanceSheet","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:AccountsNotesLoansAndFinancingReceivableByReceivableTypeAxis","all:MortgagesNotInForeclosureMember","us-gaap:MortgageLoansOnRealEstateDescriptionLoanCategoryAxis","all:MortgageLoansOnRealEstateMaturingInYearTwoMember",NA,NA,NA,NA
"us-gaap_MortgageLoansOnRealEstateCommercialAndConsumerNet","I2013_MortgagesNotInForeclosureMember_MortgageLoansOnRealEstateMaturingInYearThreeMember","USD","548000000","-6","Tag1233","http://fasb.org/us-gaap/2013-01-31","DisclosureInvestmentsDetails13,DisclosureFairValueOfAssetsAndLiabilitiesDetails6,DisclosureInvestmentsDetails12,BalanceSheet","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:AccountsNotesLoansAndFinancingReceivableByReceivableTypeAxis","all:MortgagesNotInForeclosureMember","us-gaap:MortgageLoansOnRealEstateDescriptionLoanCategoryAxis","all:MortgageLoansOnRealEstateMaturingInYearThreeMember",NA,NA,NA,NA
"all_EmergencyAssessmentBondsIssued","D2013_FloridaHurricaneCatastropheFundMember","USD","2000000000","-9","Tag1234","http://www.allstate.com/20131231","DisclosureCommitmentsGuaranteesAndContingentLiabilitiesDetails2","http://www.sec.gov/CIK","0000899051","2013-01-01","2013-12-31","us-gaap:LossContingenciesByNatureOfContingencyAxis","all:FloridaHurricaneCatastropheFundMember",NA,NA,NA,NA,NA,NA
"us-gaap_MortgageLoansOnRealEstateCommercialAndConsumerNet","I2013_MortgagesNotInForeclosureMember_MortgageLoansOnRealEstateMaturingInYearFourMember","USD","475000000","-6","Tag1235","http://fasb.org/us-gaap/2013-01-31","DisclosureInvestmentsDetails13,DisclosureFairValueOfAssetsAndLiabilitiesDetails6,DisclosureInvestmentsDetails12,BalanceSheet","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:AccountsNotesLoansAndFinancingReceivableByReceivableTypeAxis","all:MortgagesNotInForeclosureMember","us-gaap:MortgageLoansOnRealEstateDescriptionLoanCategoryAxis","all:MortgageLoansOnRealEstateMaturingInYearFourMember",NA,NA,NA,NA
"us-gaap_MortgageLoansOnRealEstateCommercialAndConsumerNet","I2013_MortgagesNotInForeclosureMember_MortgageLoansOnRealEstateMaturingAfterYearFourMember","USD","2734000000","-6","Tag1236","http://fasb.org/us-gaap/2013-01-31","DisclosureInvestmentsDetails13,DisclosureFairValueOfAssetsAndLiabilitiesDetails6,DisclosureInvestmentsDetails12,BalanceSheet","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:AccountsNotesLoansAndFinancingReceivableByReceivableTypeAxis","all:MortgagesNotInForeclosureMember","us-gaap:MortgageLoansOnRealEstateDescriptionLoanCategoryAxis","all:MortgageLoansOnRealEstateMaturingAfterYearFourMember",NA,NA,NA,NA
"us-gaap_MortgageLoansOnRealEstateCommercialAndConsumerNet","I2013_MortgagesNotInForeclosureMember","USD","4721000000","-6","Tag1237","http://fasb.org/us-gaap/2013-01-31","DisclosureInvestmentsDetails13,DisclosureFairValueOfAssetsAndLiabilitiesDetails6,DisclosureInvestmentsDetails12,BalanceSheet","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:AccountsNotesLoansAndFinancingReceivableByReceivableTypeAxis","all:MortgagesNotInForeclosureMember",NA,NA,NA,NA,NA,NA
"us-gaap_SeparateAccountsLiability","I2012","USD","6610000000","-6","Tag1238","http://fasb.org/us-gaap/2013-01-31","BalanceSheet","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31",NA,NA,NA,NA,NA,NA,NA,NA
"us-gaap_LiabilitiesOfAssetsHeldForSale","I2013","USD","14899000000","-6","Tag1239","http://fasb.org/us-gaap/2013-01-31","DisclosureFairValueOfAssetsAndLiabilitiesDetails,DisclosureFairValueOfAssetsAndLiabilitiesDetails6,BalanceSheet","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31",NA,NA,NA,NA,NA,NA,NA,NA
"us-gaap_LoansReceivableWithFixedRatesOfInterest1","I2012_MortgagesNonImpairedMember_DebtServiceCoverageRatioBelow1Member","USD","267000000","-6","Tag1240","http://fasb.org/us-gaap/2013-01-31","DisclosureInvestmentsDetails13","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:AccountsNotesLoansAndFinancingReceivableByReceivableTypeAxis","all:MortgagesNonImpairedMember","us-gaap:InternalCreditAssessmentAxis","all:DebtServiceCoverageRatioBelow1Member",NA,NA,NA,NA
"us-gaap_LoansReceivableWithFixedRatesOfInterest1","I2012_MortgagesNonImpairedMember_DebtServiceCoverageRatioBelow1To1.25Member","USD","1208000000","-6","Tag1241","http://fasb.org/us-gaap/2013-01-31","DisclosureInvestmentsDetails13","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:AccountsNotesLoansAndFinancingReceivableByReceivableTypeAxis","all:MortgagesNonImpairedMember","us-gaap:InternalCreditAssessmentAxis","all:DebtServiceCoverageRatioBelow1To1.25Member",NA,NA,NA,NA
"us-gaap_LoansReceivableWithFixedRatesOfInterest1","I2012_MortgagesNonImpairedMember_DebtServiceCoverageRatioBelow1.26To1.5Member","USD","1458000000","-6","Tag1242","http://fasb.org/us-gaap/2013-01-31","DisclosureInvestmentsDetails13","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:AccountsNotesLoansAndFinancingReceivableByReceivableTypeAxis","all:MortgagesNonImpairedMember","us-gaap:InternalCreditAssessmentAxis","all:DebtServiceCoverageRatioBelow1.26To1.5Member",NA,NA,NA,NA
"us-gaap_LoansReceivableWithFixedRatesOfInterest1","I2012_MortgagesNonImpairedMember_DebtServiceCoverageRatioBelowAbove1.5Member","USD","3268000000","-6","Tag1243","http://fasb.org/us-gaap/2013-01-31","DisclosureInvestmentsDetails13","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:AccountsNotesLoansAndFinancingReceivableByReceivableTypeAxis","all:MortgagesNonImpairedMember","us-gaap:InternalCreditAssessmentAxis","all:DebtServiceCoverageRatioBelowAbove1.5Member",NA,NA,NA,NA
"us-gaap_LoansReceivableWithFixedRatesOfInterest1","I2012_MortgagesNonImpairedMember","USD","6201000000","-6","Tag1244","http://fasb.org/us-gaap/2013-01-31","DisclosureInvestmentsDetails13","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:AccountsNotesLoansAndFinancingReceivableByReceivableTypeAxis","all:MortgagesNonImpairedMember",NA,NA,NA,NA,NA,NA
"us-gaap_LoansReceivableWithFixedRatesOfInterest1","I2013_MortgagesNonImpairedMember_DebtServiceCoverageRatioBelow1Member","USD","153000000","-6","Tag1245","http://fasb.org/us-gaap/2013-01-31","DisclosureInvestmentsDetails13","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:AccountsNotesLoansAndFinancingReceivableByReceivableTypeAxis","all:MortgagesNonImpairedMember","us-gaap:InternalCreditAssessmentAxis","all:DebtServiceCoverageRatioBelow1Member",NA,NA,NA,NA
"us-gaap_LoansReceivableWithFixedRatesOfInterest1","I2013_MortgagesNonImpairedMember_DebtServiceCoverageRatioBelow1To1.25Member","USD","613000000","-6","Tag1246","http://fasb.org/us-gaap/2013-01-31","DisclosureInvestmentsDetails13","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:AccountsNotesLoansAndFinancingReceivableByReceivableTypeAxis","all:MortgagesNonImpairedMember","us-gaap:InternalCreditAssessmentAxis","all:DebtServiceCoverageRatioBelow1To1.25Member",NA,NA,NA,NA
"us-gaap_LoansReceivableWithFixedRatesOfInterest1","I2013_MortgagesNonImpairedMember_DebtServiceCoverageRatioBelow1.26To1.5Member","USD","1233000000","-6","Tag1247","http://fasb.org/us-gaap/2013-01-31","DisclosureInvestmentsDetails13","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:AccountsNotesLoansAndFinancingReceivableByReceivableTypeAxis","all:MortgagesNonImpairedMember","us-gaap:InternalCreditAssessmentAxis","all:DebtServiceCoverageRatioBelow1.26To1.5Member",NA,NA,NA,NA
"us-gaap_LoansReceivableWithFixedRatesOfInterest1","I2013_MortgagesNonImpairedMember_DebtServiceCoverageRatioBelowAbove1.5Member","USD","2562000000","-6","Tag1248","http://fasb.org/us-gaap/2013-01-31","DisclosureInvestmentsDetails13","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:AccountsNotesLoansAndFinancingReceivableByReceivableTypeAxis","all:MortgagesNonImpairedMember","us-gaap:InternalCreditAssessmentAxis","all:DebtServiceCoverageRatioBelowAbove1.5Member",NA,NA,NA,NA
"us-gaap_LoansReceivableWithFixedRatesOfInterest1","I2013_MortgagesNonImpairedMember","USD","4561000000","-6","Tag1249","http://fasb.org/us-gaap/2013-01-31","DisclosureInvestmentsDetails13","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:AccountsNotesLoansAndFinancingReceivableByReceivableTypeAxis","all:MortgagesNonImpairedMember",NA,NA,NA,NA,NA,NA
"us-gaap_LoansReceivableWithVariableRatesOfInterest1","I2012_MortgagesNonImpairedMember_DebtServiceCoverageRatioBelow1To1.25Member","USD","20000000","-6","Tag1250","http://fasb.org/us-gaap/2013-01-31","DisclosureInvestmentsDetails13","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:AccountsNotesLoansAndFinancingReceivableByReceivableTypeAxis","all:MortgagesNonImpairedMember","us-gaap:InternalCreditAssessmentAxis","all:DebtServiceCoverageRatioBelow1To1.25Member",NA,NA,NA,NA
"us-gaap_LoansReceivableWithVariableRatesOfInterest1","I2012_MortgagesNonImpairedMember_DebtServiceCoverageRatioBelow1.26To1.5Member","USD","46000000","-6","Tag1251","http://fasb.org/us-gaap/2013-01-31","DisclosureInvestmentsDetails13","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:AccountsNotesLoansAndFinancingReceivableByReceivableTypeAxis","all:MortgagesNonImpairedMember","us-gaap:InternalCreditAssessmentAxis","all:DebtServiceCoverageRatioBelow1.26To1.5Member",NA,NA,NA,NA
"us-gaap_LoansReceivableWithVariableRatesOfInterest1","I2012_MortgagesNonImpairedMember_DebtServiceCoverageRatioBelowAbove1.5Member","USD","148000000","-6","Tag1252","http://fasb.org/us-gaap/2013-01-31","DisclosureInvestmentsDetails13","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:AccountsNotesLoansAndFinancingReceivableByReceivableTypeAxis","all:MortgagesNonImpairedMember","us-gaap:InternalCreditAssessmentAxis","all:DebtServiceCoverageRatioBelowAbove1.5Member",NA,NA,NA,NA
"us-gaap_LoansReceivableWithVariableRatesOfInterest1","I2012_MortgagesNonImpairedMember","USD","214000000","-6","Tag1253","http://fasb.org/us-gaap/2013-01-31","DisclosureInvestmentsDetails13","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:AccountsNotesLoansAndFinancingReceivableByReceivableTypeAxis","all:MortgagesNonImpairedMember",NA,NA,NA,NA,NA,NA
"us-gaap_LoansReceivableWithVariableRatesOfInterest1","I2013_MortgagesNonImpairedMember_DebtServiceCoverageRatioBelowAbove1.5Member","USD","77000000","-6","Tag1254","http://fasb.org/us-gaap/2013-01-31","DisclosureInvestmentsDetails13","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:AccountsNotesLoansAndFinancingReceivableByReceivableTypeAxis","all:MortgagesNonImpairedMember","us-gaap:InternalCreditAssessmentAxis","all:DebtServiceCoverageRatioBelowAbove1.5Member",NA,NA,NA,NA
"us-gaap_LoansReceivableWithVariableRatesOfInterest1","I2013_MortgagesNonImpairedMember_DebtServiceCoverageRatioBelow1.26To1.5Member","USD","2000000","-6","Tag1255","http://fasb.org/us-gaap/2013-01-31","DisclosureInvestmentsDetails13","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:AccountsNotesLoansAndFinancingReceivableByReceivableTypeAxis","all:MortgagesNonImpairedMember","us-gaap:InternalCreditAssessmentAxis","all:DebtServiceCoverageRatioBelow1.26To1.5Member",NA,NA,NA,NA
"us-gaap_LoansReceivableWithVariableRatesOfInterest1","I2013_MortgagesNonImpairedMember","USD","79000000","-6","Tag1256","http://fasb.org/us-gaap/2013-01-31","DisclosureInvestmentsDetails13","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:AccountsNotesLoansAndFinancingReceivableByReceivableTypeAxis","all:MortgagesNonImpairedMember",NA,NA,NA,NA,NA,NA
